2026-05-21 10:01:56 | CHECKOUT       | CID:2 | Staff:5 | Table:6 Menu:ข้าวหน้าหมูทอด Qty:1 Process:28
2026-05-21 14:57:41 | APP_START      | CID:2 | Staff:0 | CID:2
2026-05-21 14:57:45 | CHECKOUT       | CID:2 | Staff:5 | Table:4 Menu:SETB Qty:1 Process:30
2026-05-21 14:57:47 | CHECKOUT       | CID:2 | Staff:5 | Table:4 Menu:แซนวิซไส้หมู Qty:1 Process:31
2026-05-21 14:57:55 | UNDO           | CID:2 | Staff:5 | Table:4 Menu:แซนวิซไส้หมู Process:31
2026-05-21 14:57:56 | UNDO           | CID:2 | Staff:5 | Table:4 Menu:แซนวิซไส้ไก่ Process:32
2026-05-21 14:57:56 | UNDO           | CID:2 | Staff:5 | Table:4 Menu:แซนวิซไส้กุ้ง Process:33
2026-05-21 14:57:57 | CHECKOUT       | CID:2 | Staff:5 | Table:4 Menu:แซนวิซไส้หมู Qty:1 Process:31
2026-05-21 14:57:58 | CHECKOUT       | CID:2 | Staff:5 | Table:4 Menu:แซนวิซไส้ไก่ Qty:1 Process:32
2026-05-21 14:57:59 | CHECKOUT       | CID:2 | Staff:5 | Table:4 Menu:แซนวิซไส้กุ้ง Qty:1 Process:33
2026-05-21 14:58:20 | CHECKOUT       | CID:2 | Staff:5 | Table:6 Menu:แซนวิซไส้หมู Qty:1 Process:44
2026-05-21 14:58:21 | CHECKOUT       | CID:2 | Staff:5 | Table:6 Menu:แซนวิซไส้ไก่ Qty:1 Process:45
2026-05-21 14:58:22 | CHECKOUT       | CID:2 | Staff:5 | Table:6 Menu:แซนวิซไส้กุ้ง Qty:1 Process:46
2026-05-21 14:58:22 | CHECKOUT       | CID:2 | Staff:5 | Table:6 Menu:SETB Qty:1 Process:43
2026-05-21 14:58:33 | SETTINGS_SAVE  | CID:2 | Staff:5 | ComputerID:2 StaffID:5
2026-05-21 14:58:34 | APP_START      | CID:2 | Staff:0 | CID:2
2026-05-21 23:26:06 | APP_START      | CID:2 | Staff:0 | CID:2
2026-05-21 23:26:10 | SETTINGS_SAVE  | CID:2 | Staff:5 | ComputerID:2 StaffID:5
2026-05-21 23:26:11 | APP_START      | CID:2 | Staff:0 | CID:2
2026-05-21 23:26:13 | LOGIN          | CID:2 | Staff:5 | Staff:Manager1 -
